id,title,imdb_id,tmdb_id,plot,genres,themes
13820,Unaccompanied Minors,tt0488658,18147,"Spencer Davenport and his siblings hatch a plan to get presents for each other on Christmas Eve while stuck at an airport. They work together to evade security guards and find gifts in the unclaimed baggage warehouse, all while learning valuable lessons about family, friendship, and believing in Santa.","[""children's film"", 'Christmas film', 'comedy film']","['Binge-watching Marathon', 'Escape from Confinement', 'Feel-good Movie Night', 'Finding Family', 'Holiday Magic', 'Rebellion Against Authority', 'Selfless Acts', 'Spontaneous Fun']"
6544,Una meravigliosa stagione fallimentare,tt7664640,322110,N/A,['documentary film'],[]
15966,Unborn but Forgotten,tt0325534,71480,"A TV producer investigates mysterious deaths involving pregnant women after they visit a website, only to experience strange hallucinations herself. She hires a detective to help unravel the mystery behind the eerie occurrences. The investigation takes a dark and unexplained turn as Han delves deeper into the world of online risks. As she gets closer to the truth, her own life is put in danger.",['horror film'],"['Binge-watching marathon', 'Danger lurks online', 'Dark obsession', 'Mind games', 'Spooky Halloween', 'The line between reality and madness blurs', 'Unsettling revelations']"
16222,Unbound Evil,tt10489128,958598,N/A,['thriller film'],[]
3000,Unbreakable,tt0217869,9741,"After surviving a train derailment, former quarterback David Dunn discovers he has extrasensory perception that allows him to sense criminal acts. He uses this ability to track down a sadistic janitor who has kidnapped a family, and in the process, must confront his own identity and purpose.","['detective film', 'drama film', 'fantasy film', 'horror film', 'mystery film', 'science fiction film', 'superhero film', 'thriller film']","['Binge-watching thriller night', 'Dark and suspenseful viewing', 'Emotional rollercoaster ride', 'Heroic acts of bravery', 'Identity crisis exploration', 'Mind-bending mystery marathon', 'Traumatic events explored', 'Unpredictable plot twists']"
12589,UnBroken,tt13627624,1100775,"The seven Weber siblings, ages 6-18, evade capture and death in Nazi Germany after their mother's murder at Auschwitz. With the help of a benevolent farmer, they are put into hiding for two years before declaring themselves orphans to escape to America. The eldest sibling's daughter sets out to retrace her family's steps, seeking answers about her family's survival. Along the way, she converses with living siblings, recounting their courageous journey.",[],"['A Journey Through War-Torn Germany', 'Hope in the Darkest Times', 'Preserving Family History', 'Redemption and Forgiveness', 'Surviving against All Odds', 'The Importance of Never Giving Up', 'The Power of Family Bonds', 'Uncovering the Past']"
8891,Unbroken: Path to Redemption,tt7339792,506680,N/A,"['biographical film', 'drama film']",[]
5948,Unchained,tt0048762,216876,A prisoner struggles with an unjust recommendation from the Adult Authority Board and must choose between serving his sentence or escaping. He has a change of heart when confronted by a trustee-inmate he has befriended who lies injured on the ground after a fight. He decides not to escape and turns back towards the prison. The decision is made just as he was about to climb over the barbed-wire fence.,"['crime film', 'drama film', 'prison film']","['Consequences of defiance', 'Friendship and loyalty', 'Inner turmoil', 'Regret and redemption', 'Second chances', 'Self-sacrifice', 'Unlikely alliances']"
7463,Uncharted,tt1464335,335787,A fortune hunter teams up with a pickpocket to find the lost treasure of Juan Sebastián Elcano's crew after the original partner goes missing.,"['action film', 'adventure film']","['Dangerous alliances', 'Escape and survival', 'Global adventure', 'Hidden secrets', 'Loyalty and betrayal', 'Revenge and justice', 'The past catches up', 'Treacherous rivalries']"
1881,Uncle Buck,tt0098554,2616,"After a heart attack, Bob's brother Buck takes care of his nieces and nephew while his sister and brother-in-law are away. He learns to be responsible and wins over their hearts despite initial resistance from the eldest child, Tia.","['comedy drama', 'comedy film', 'drama film']","['Coming of age', 'Emotional growth', 'Family bonding', 'Overcoming stereotypes', 'Redemption arc', 'Relationship repair', 'Self-discovery']"
13352,Uncle Drew,tt7334528,474335,"A struggling basketball coach, Dax Winslow, tries to rebuild his team and redeem himself after a humiliating loss years ago. He recruits a new player, Drew, who helps him win the championship, but also learns about forgiveness and redemption. Along the way, Dax finds love with Maya, a volunteer at the nursing home where his players reside. The film is a heartwarming underdog story.",['comedy film'],"['Binge-watching marathon', 'Emotional healing', 'Feel-good movie night', 'Heartwarming underdog story', 'Revenge and redemption', 'Spontaneous sports action']"
10052,Uncommon Valor,tt0086508,9967,"A retired Marine Colonel embarks on a perilous rescue mission in 1980s Laos to find his son, who was listed as missing in action during the Vietnam War. With the help of a team of former soldiers, he must navigate treacherous jungles and enemy patrols to reach the POW camp where his son may still be held captive.","['action film', 'drama film', 'war film']","['Binge-watching marathon', 'Danger in the jungle', 'Emotional reunion', 'Heroic sacrifice', 'High-stakes operation', 'Redemption and closure', 'Tough rescue mission', 'Triumphant return']"
1782,Unconditional,tt1758610,126337,"A ranch owner's life unravels after a fatal accident, but finding solace through an old friend's selfless devotion to two children helps her rediscover faith and purpose.",['drama film'],"['Community', 'Empowerment', 'Hope', 'Personal Growth', 'Redemption', 'Self-Discovery', 'Spiritual Awakening', 'Triumph Over Adversity']"
4711,Uncut Gems,tt5727208,473033,"A man's life unravels when he lends a valuable opal to his friend, leading to a series of escalating events that put his relationships and reputation at risk.","['comedy drama', 'crime film', 'drama film', 'thriller film']","[""A man's downward spiral"", 'Betrayal and loyalty', 'The blurred lines between friendship and obsession', 'The destructive power of greed', 'The high cost of ambition']"
12185,Undead,tt0339840,8991,"After losing her family farm to the bank, local beauty pageant winner Rene flees a zombie outbreak in her hometown of Berkeley. She joins a group of survivors hiding in a gun nut's basement fallout shelter, and together they try to escape the town surrounded by a mysterious barrier. The aliens who abducted the gun nut reveal that they were trying to contain the zombie infection, but their plan is foiled when Wayne, presumed dead, escapes and spreads the plague again.","['comedy horror', 'zombie comedy']","['Alien intervention', 'Desperate measures', 'Government cover-up', 'Hopeless survival', 'Isolation and confinement', 'Small town terror', 'Social collapse', 'Survival horror']"
1597,Undeclared War,tt0100595,119340,"In Hong Kong, CIA Agent Gary Redner teams up with Inspector Lee Ting-bong to stop a terrorist plot orchestrated by Hannibal. The two must put aside their differences to prevent a bombing incident that could harm innocent lives. However, their efforts are complicated when Tang, Lee's assistant, is bribed by the terrorists.",['thriller film'],"['High-stakes action', 'International intrigue', 'Police procedural drama', 'Terrorism and suspense', 'Unlikely partnerships']"
647,Undercover,tt8415986,661605,N/A,"['film based on literature', 'thriller film']",[]
16794,Undercover,tt29270150,1215185,The plot is based on true story of an undercover agent who infiltrated ETA under the name 'Aranzazu Berradre Marín' and managed to dismantle the 'Donosti' cell.,"['drama film', 'thriller film']",[]
12359,Undercover Blues,tt0108442,12661,"Jane and Jefferson Blue, a spy couple on maternity leave, are pulled back into action to retrieve an experimental explosive from a former Czech Secret Police officer. As they navigate the city, they must evade their former handler's expectations while dealing with the consequences of their new life as parents.","['action film', 'comedy film']","['Cuban getaway', 'Dangerous mission', 'Domestic espionage', 'Maternity leave mayhem', 'Parental sacrifice', 'Revenge and justice', 'Spy drama']"
13668,Undercover Brother,tt0279493,12277,"African-American culture is under threat from 'The Man', a powerful Caucasian man controlling a secret organization that uses mind-control drugs to undermine minority communities. Undercover Brother, a freelance spy, joins B.R.O.T.H.E.R.H.O.O.D. to battle The Man's influence and rescue his friend Brown, who has been brainwashed by the mind-control drug. With the help of White She-Devil, an assassin turned ally, they infiltrate The Man's base and administer an antidote to break the spell. In the ensuing battle, Undercover Brother escapes destruction by leaping off a building with modified parachute pants.","['action comedy film', 'blaxploitation film', 'comedy film', 'parody film', 'spy film']","['Binge-watching marathon', 'Counterculture movement', 'Overcoming oppression', 'Racial tensions and unity', 'Revenge and justice', 'Soul food and identity']"
